,PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,outdoor_fa,outdoor_le,night_life,water,mig_rate,ave_rent,social_hou,public_hou,five_y_pls,rent_to_pr,dyn_r_to_p,sales,dyn_sales,unemployme,welfare,child_pov,dyn_unempl,dyn_welfar,dyn_child,B_1940,B_1941_199,B_1991_201,vegpm20,other_sch,vocat_sch,primary_sc,Gymnasium,secon_sch,priv_schoo,sp_nee_sch,kita,stations,HK_EU15,HK_EU28,HK_Polen,HK_EheJug,HK_EheSU,HK_Turk,HK_Arab,HK_Sonst,HK_NZOrd,Cluster,Clusters,PLR_NAME,BZR_NAME,Bezirk
331,1100102,426,335,23,4,56,65,1,1316,8,50,28,66.67,16.17,1.85,16.64,56.72,1.54,78.43,0.77,48.94,1.16,3.46,8.33,0.24,0.93,4.92,3.11,25.25,71.64,7.25,0,0,4,2,0,5,0,37,20,17.06,28.65,5.73,0.55,20.09,4.22,20.79,23.27,2.43,2,"average social index, average migration rate",Großer Tiergarten,Tiergarten Süd,Mitte
332,6200313,80,14,0,2,11,22,0,36,2,3,2,32.27,9.29,6.22,9.61,68.98,1.13,20.78,0.43,31.99,5.54,10.09,24.33,1.03,-0.88,-0.75,18.76,76.15,5.08,3.83,0,0,2,1,1,0,1,16,1,8.21,33.17,15.34,8.9,8.71,14.15,9.93,18.13,6.99,2,"average social index, average migration rate",Lankwitz Kirche,Lankwitz,Steglitz-Zehlendorf
333,1300733,90,71,11,15,39,21,2,194,6,45,3,61.93,10.24,23.11,19.76,63.97,0.64,43.95,0.33,25.27,9.3,23.87,55.96,2.94,-1.63,0.69,58.48,33.91,7.62,1.86,0,1,4,1,1,0,0,47,9,10.28,25.68,5.59,6.86,3.69,30.98,12.44,13.39,6.95,1,"very low social index, very high migration rate",Gesundbrunnen,Osloer Straße,Mitte
334,12200307,75,6,0,1,8,13,0,26,5,6,0,39.92,8.25,4.12,17.59,65.07,0.55,22.86,0.48,39.81,8.18,15.22,37.35,2.07,-3.16,-8.46,41.05,34.11,24.84,5.61,0,0,2,0,0,1,0,10,4,9.41,39.42,16.21,7.55,3.92,11.19,11.74,19.19,6.99,3,"somewhat low social index, average migration rate",Reinickes Hof,West 4 - Auguste-Viktoria-Allee,Reinickendorf
335,4200309,87,15,1,2,10,11,0,114,1,2,0,33.4,10.64,2.37,3.58,66.23,0.27,36.17,0.74,66.36,2.52,4.5,10.22,0.28,0.01,2.92,56.35,41.96,1.69,3.46,1,0,1,2,0,4,0,12,4,17.72,34.85,8.45,3.72,9.14,7.5,10.69,29.63,4.46,0,"high social index, low migration rate",Neu Westend,Westend,Charlottenburg-Wilmersdorf
336,6100204,140,32,1,1,30,25,1,147,7,6,3,35.88,10.8,2.0,1.39,67.92,0.99,55.23,0.98,60.47,4.05,7.67,16.58,0.91,-0.6,0.12,42.04,37.19,20.77,5.77,0,1,3,1,2,1,0,19,3,12.72,33.26,11.1,7.04,5.97,15.41,8.57,22.25,7.5,2,"average social index, average migration rate",Munsterdamm,Albrechtstraße,Steglitz-Zehlendorf
337,1400939,71,56,4,4,46,24,2,74,5,51,1,43.38,9.6,5.88,15.24,61.66,1.04,68.97,0.53,43.52,8.05,17.58,45.21,2.32,-1.99,-2.49,91.88,7.27,0.86,5.2,0,2,4,1,1,1,0,51,5,10.36,31.25,11.58,6.73,4.92,20.38,12.15,15.86,8.7,3,"somewhat low social index, average migration rate",Glasgower Straße,Parkviertel,Mitte
338,5100206,101,4,0,0,2,9,0,3,0,0,0,44.13,7.99,5.95,12.59,63.56,0.7,14.0,0.4,33.4,9.55,19.56,43.19,2.77,-1.39,4.72,74.74,19.95,5.32,9.0,0,0,2,0,0,1,1,8,0,2.97,17.15,9.74,1.9,27.51,5.0,21.06,23.65,3.73,3,"somewhat low social index, average migration rate",Griesingerstraße,Falkenhagener Feld,Spandau
339,9301227,20,2,0,0,0,2,0,19,0,0,0,10.48,11.56,8.93,23.25,67.94,0.1,4.06,0.1,4.45,1.53,1.55,1.98,1.25,0.24,0.25,32.88,24.81,42.31,6.24,0,0,0,0,0,0,0,1,5,9.05,43.72,23.62,4.52,21.61,1.51,9.05,19.6,0.0,0,"high social index, low migration rate",Karolinenhof,Schmöckwitz,Treptow-Köpenick
340,6400842,89,10,0,0,5,12,0,73,6,1,3,37.59,11.43,2.47,2.07,69.69,0.86,22.71,0.46,21.3,0.78,2.1,3.75,0.19,0.13,0.63,6.38,52.96,40.66,11.96,0,0,1,1,1,1,1,11,1,12.74,28.06,7.74,2.3,12.79,5.72,7.8,35.97,7.35,0,"high social index, low migration rate",Hüttenweg,Zehlendorf Nord,Steglitz-Zehlendorf
341,7300515,109,91,5,2,175,23,3,141,3,15,3,28.67,11.3,1.27,1.99,69.97,2.53,67.21,0.89,69.48,1.93,4.68,7.59,0.52,-0.13,0.06,85.12,13.08,1.8,3.7,0,0,5,3,1,0,0,47,4,21.02,38.62,8.38,4.63,6.66,7.38,8.46,29.47,4.78,0,"high social index, low migration rate",Taunusstraße,Friedenau West,Tempelhof-Schöneberg
342,2500834,134,247,8,12,45,28,0,312,7,97,6,35.9,13.97,0.74,8.46,52.43,3.05,152.28,1.12,84.27,2.94,5.73,9.32,0.65,-0.01,-0.49,86.88,7.3,5.82,2.04,0,1,3,1,1,3,1,38,16,38.44,50.58,5.87,1.66,6.0,3.0,5.45,31.13,2.19,2,"average social index, average migration rate",Revaler Straße,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg
343,5200634,98,21,0,1,18,15,0,51,9,5,0,16.27,8.82,10.45,19.86,67.09,0.32,15.61,0.32,29.07,2.49,3.63,8.05,-0.03,0.55,3.36,32.2,59.43,8.37,3.13,0,0,1,0,1,3,0,18,0,21.1,46.59,15.34,5.08,7.32,11.41,8.61,17.05,3.95,0,"high social index, low migration rate",Börnicker Straße,Wilhelmstadt,Spandau
344,9401635,58,12,0,0,5,8,0,78,2,0,0,8.75,8.47,2.41,25.72,69.12,0.47,17.91,0.09,9.74,1.49,2.07,3.83,0.67,-0.09,-1.06,17.23,26.84,55.93,9.07,0,0,1,0,0,0,0,5,1,6.47,45.84,27.17,2.4,25.88,2.03,3.88,18.3,1.66,0,"high social index, low migration rate",Müggelheim,Müggelheim,Treptow-Köpenick
345,3601347,72,313,12,6,53,27,6,159,2,77,3,33.08,10.49,0.63,15.44,61.3,1.29,84.7,0.69,66.05,3.37,6.25,8.08,0.84,-0.1,0.38,90.54,3.86,5.6,2.31,0,0,6,2,1,1,0,49,16,35.83,48.11,5.49,1.26,7.85,2.34,5.03,33.87,1.54,2,"average social index, average migration rate",Helmholtzplatz,Helmholtzplatz,Pankow
346,4300413,104,102,8,4,28,23,1,154,1,21,5,48.3,13.07,4.71,6.8,64.77,1.88,98.67,1.05,72.07,5.19,13.0,24.62,1.15,-1.78,-2.71,78.33,20.74,0.93,2.44,0,2,3,0,1,0,0,42,3,13.27,25.93,6.33,5.41,8.19,22.65,10.48,20.16,7.18,2,"average social index, average migration rate",Klausenerplatz,Schloss Charlottenburg,Charlottenburg-Wilmersdorf
347,6300629,151,55,2,1,33,26,1,156,4,12,2,28.26,10.84,3.52,2.48,68.34,0.67,30.74,0.55,44.51,3.24,4.54,8.55,1.13,-0.79,-1.18,72.39,23.42,4.2,4.22,0,0,3,1,0,2,1,26,2,22.28,40.51,9.41,5.11,7.76,5.61,6.46,30.75,3.81,0,"high social index, low migration rate",Botanischer Garten,Drakestraße,Steglitz-Zehlendorf
348,8401245,32,2,0,0,2,3,0,68,2,1,0,29.95,7.9,18.57,9.78,73.56,0.03,12.5,0.2,10.65,3.26,9.14,20.75,1.04,0.14,2.05,0.01,1.24,98.74,1.52,0,0,1,1,0,0,0,5,0,9.04,30.03,14.46,5.51,4.73,25.65,10.33,8.26,15.49,2,"average social index, average migration rate",Frauenviertel,Rudow,Neukölln
349,7300618,129,112,3,4,176,27,3,146,3,30,3,32.47,11.29,1.24,1.96,70.01,2.53,66.96,0.89,69.48,2.51,5.73,10.27,0.5,-0.69,-1.72,79.91,19.11,0.98,2.81,0,0,2,1,2,1,1,45,7,20.26,34.41,7.8,3.52,6.15,13.39,6.19,31.25,5.1,0,"high social index, low migration rate",Ceciliengärten,Friedenau Ost,Tempelhof-Schöneberg
350,5100102,42,9,0,1,3,7,0,62,35,5,0,37.2,7.99,5.95,12.59,63.56,0.7,14.0,0.4,33.4,6.06,12.82,38.72,0.91,-0.98,-1.9,16.09,78.54,5.36,7.7,0,0,2,0,1,3,0,9,0,6.15,32.76,13.71,9.93,10.22,13.9,10.49,17.19,5.5,3,"somewhat low social index, average migration rate",Am Forstacker,Hakenfelde,Spandau
351,9301025,118,13,0,3,9,21,0,119,0,1,0,13.98,11.56,8.94,23.25,67.94,0.1,4.04,0.1,4.44,3.11,5.01,12.49,0.7,-0.9,-2.26,37.52,20.3,42.18,2.25,0,0,1,0,1,0,0,11,4,8.22,35.26,14.85,6.24,21.2,8.67,8.56,17.23,2.83,0,"high social index, low migration rate",Alt-Bohnsdorf,Bohnsdorf,Treptow-Köpenick
352,9200613,217,48,7,4,38,37,0,234,10,19,1,31.68,10.22,2.91,25.38,55.37,0.7,40.56,0.52,43.31,5.32,11.42,29.66,0.54,-3.55,-8.35,64.33,28.92,6.75,2.49,0,1,2,1,0,5,0,33,19,11.48,35.89,8.59,3.67,9.59,3.56,17.43,27.33,2.53,2,"average social index, average migration rate",Bahnhof Schöneweide,Niederschöneweide,Treptow-Köpenick
353,3100102,71,6,0,2,8,16,0,27,9,3,1,20.73,8.65,0.0,44.8,63.49,0.0,2.55,0.09,7.4,6.33,10.67,25.0,1.98,0.03,3.99,36.97,26.34,36.69,6.29,0,0,1,0,1,1,0,9,2,4.0,18.75,9.23,3.58,17.18,3.95,20.94,35.17,0.44,2,"average social index, average migration rate",Klinikum Buch,Buch,Pankow
354,8100520,110,21,3,2,11,16,0,226,10,20,4,74.33,11.52,6.73,9.56,62.9,1.4,98.7,0.49,41.44,16.01,34.77,67.53,5.42,-4.04,0.58,69.66,28.65,1.69,2.2,0,0,6,0,1,2,1,16,3,4.12,11.93,4.85,4.76,1.47,38.21,21.97,9.0,12.66,1,"very low social index, very high migration rate",Weiße Siedlung,Köllnische Heide,Neukölln
355,6300527,84,31,0,1,13,19,0,58,6,5,5,29.78,10.84,3.52,2.48,68.34,0.67,30.72,0.54,44.49,2.49,5.2,9.68,0.86,0.13,-0.17,46.32,43.67,10.02,3.44,0,0,2,0,0,2,0,9,1,14.05,31.04,10.12,3.18,10.64,6.29,8.04,36.95,3.86,0,"high social index, low migration rate",Sundgauer Straße,Teltower Damm,Steglitz-Zehlendorf
356,10100104,42,4,1,1,7,8,0,86,1,5,0,27.52,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.36,19.7,39.47,1.03,-4.29,-6.67,0.0,99.42,0.58,2.94,0,0,3,0,3,0,0,13,4,2.74,17.69,6.51,3.85,45.42,1.49,7.19,23.1,1.27,3,"somewhat low social index, average migration rate",Golliner Straße,Marzahn Nord,Marzahn-Hellersdorf
357,9100202,76,27,2,0,26,8,0,244,14,10,2,19.55,10.72,0.6,18.71,65.15,0.91,35.1,0.55,36.02,3.03,5.85,8.38,0.84,0.07,-0.82,54.73,40.11,5.17,4.52,0,0,3,0,1,0,1,19,3,33.28,52.38,10.3,2.89,8.16,5.16,3.9,25.13,2.39,0,"high social index, low migration rate",Plänterwald West,Plänterwald,Treptow-Köpenick
358,7400824,126,46,2,2,25,28,0,69,7,13,5,39.53,10.47,2.76,12.69,66.78,1.18,33.69,0.55,39.08,4.59,11.07,22.87,1.22,0.03,0.84,63.28,30.94,5.78,2.84,0,0,1,1,1,0,0,33,4,12.5,31.57,9.78,6.11,5.98,15.41,14.01,18.37,8.55,2,"average social index, average migration rate",Bosepark,Tempelhof Südwest,Tempelhof-Schöneberg
359,7400822,149,12,0,1,5,18,0,211,12,5,2,22.07,10.49,2.77,12.67,66.77,1.18,33.92,0.55,39.16,4.83,11.04,21.48,0.51,-2.09,-4.44,60.8,39.19,0.0,3.3,0,0,2,0,0,1,0,14,2,11.66,34.73,14.24,0.61,6.82,16.27,7.64,25.69,8.23,2,"average social index, average migration rate",Lindenhofsiedlung,Tempelhof Südwest,Tempelhof-Schöneberg
360,10100207,70,3,0,0,5,10,0,293,10,1,1,17.69,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.54,16.19,39.47,1.18,-3.04,-4.0,0.0,99.58,0.42,4.38,0,0,3,0,1,0,0,12,8,3.98,28.11,11.66,4.27,33.06,2.17,11.81,18.33,2.25,3,"somewhat low social index, average migration rate",Ahrensfelder Berge,Marzahn Mitte,Marzahn-Hellersdorf
361,9100305,79,13,0,1,6,11,0,58,14,7,1,18.08,10.72,0.59,18.73,65.13,0.91,35.03,0.55,36.02,6.6,8.3,16.26,2.32,-1.15,-0.6,81.17,17.3,1.53,8.86,0,0,1,0,0,1,1,10,1,16.05,38.46,10.51,6.1,9.13,7.63,9.09,25.7,3.89,2,"average social index, average migration rate",Baumschulenweg Ost,Baumschulenweg,Treptow-Köpenick
362,11400930,94,17,0,1,35,25,0,314,31,22,1,24.81,9.49,2.04,31.11,61.22,0.82,38.51,0.21,20.71,2.75,5.05,7.32,0.52,-0.83,-4.5,51.21,25.7,23.09,4.1,0,0,4,0,1,1,0,18,3,14.09,35.58,9.15,5.52,15.93,3.12,8.75,29.07,2.04,0,"high social index, low migration rate",Zachertstraße,Neu-Lichtenberg,Lichtenberg
363,7501133,139,19,0,2,20,20,0,33,9,11,2,40.12,8.3,8.04,10.1,68.32,0.91,24.89,0.39,37.19,6.59,12.53,30.03,1.45,-1.54,-5.61,39.9,50.41,9.69,1.75,0,0,3,0,0,0,0,15,2,8.57,34.05,12.91,6.41,7.3,18.18,11.59,13.56,8.91,3,"somewhat low social index, average migration rate",Fritz-Werner-Straße,Mariendorf Süd,Tempelhof-Schöneberg
364,9401431,83,18,1,1,6,12,0,100,2,6,0,9.88,8.48,2.4,25.67,69.11,0.47,17.95,0.09,9.8,3.31,5.79,17.77,0.77,-0.96,-1.72,11.81,58.01,30.18,2.53,0,0,1,1,0,1,0,13,6,11.56,43.95,14.94,2.86,21.55,0.74,16.57,12.27,2.06,0,"high social index, low migration rate",Allende I,Allende-Viertel,Treptow-Köpenick
365,4400834,93,29,2,4,70,19,1,86,0,8,2,32.74,12.38,7.95,9.01,68.32,0.74,48.16,0.9,57.8,2.32,5.54,8.21,-0.05,-0.82,-0.44,71.64,23.63,4.72,3.3,0,0,2,0,0,0,0,10,4,17.83,35.93,7.02,3.12,15.49,7.88,3.38,29.35,4.85,0,"high social index, low migration rate",Binger Straße,Schmargendorf,Charlottenburg-Wilmersdorf
366,6400839,153,41,0,0,23,27,1,113,2,4,6,23.3,11.45,2.47,2.07,69.69,0.86,22.74,0.47,21.33,1.5,3.32,5.48,0.25,0.49,1.1,64.86,28.01,7.13,6.06,0,1,2,1,0,3,1,18,3,27.26,43.03,8.56,3.44,10.49,4.2,6.71,28.86,3.27,0,"high social index, low migration rate",Fischerhüttenstraße,Zehlendorf Nord,Steglitz-Zehlendorf
367,7400928,58,8,0,1,2,6,0,139,3,4,2,57.16,10.46,2.78,12.7,66.79,1.17,33.69,0.55,39.02,9.32,23.52,58.23,1.36,-3.25,0.09,81.19,17.8,1.01,2.89,0,0,0,0,0,0,1,10,0,9.97,35.95,9.58,7.04,2.66,15.64,17.78,12.41,8.51,1,"very low social index, very high migration rate",Germaniagarten,Tempelhof Südost,Tempelhof-Schöneberg
368,10200418,61,8,0,0,4,8,0,284,14,2,2,24.98,8.62,2.55,38.32,65.46,0.0,0.02,0.09,6.07,4.61,13.37,30.81,-0.03,-2.24,-3.99,0.0,91.43,8.57,2.73,0,0,2,1,3,0,0,10,6,2.58,29.8,10.15,3.83,25.53,2.66,12.73,24.42,1.03,2,"average social index, average migration rate",Kyritzer Straße,Hellersdorf Nord,Marzahn-Hellersdorf
369,2500727,65,175,7,11,47,24,3,208,16,70,0,34.18,13.97,0.74,8.39,52.41,3.05,152.35,1.12,84.33,3.82,8.46,14.27,0.39,-0.33,-0.55,53.45,41.98,4.56,1.88,0,1,3,2,1,2,1,50,14,33.56,46.65,5.31,2.71,8.79,2.79,5.54,31.64,1.89,2,"average social index, average migration rate",Forckenbeckplatz,Frankfurter Allee Nord,Friedrichshain-Kreuzberg
370,11100206,57,9,0,5,14,15,1,173,2,3,0,29.07,8.04,0.55,52.92,71.1,0.12,1.33,0.17,14.05,8.3,18.78,44.55,2.68,0.02,3.89,0.06,81.14,18.79,3.14,0,0,3,0,1,0,1,18,6,3.98,21.27,8.31,4.28,21.13,2.82,26.74,21.73,2.02,3,"somewhat low social index, average migration rate",Wartenberg Nord,Neu-Hohenschönhausen Nord,Lichtenberg
371,11100203,56,3,0,2,7,8,1,102,2,1,0,33.12,8.04,0.55,52.92,71.1,0.12,1.33,0.17,14.05,8.69,20.79,44.63,1.58,-2.82,-3.94,0.0,99.1,0.9,3.0,0,0,3,0,1,0,0,8,4,2.34,16.31,5.91,5.02,30.36,2.41,16.63,28.1,1.17,3,"somewhat low social index, average migration rate",Falkenberg Ost,Neu-Hohenschönhausen Nord,Lichtenberg
372,11300619,55,13,0,1,17,14,2,206,7,12,4,30.19,8.72,0.59,32.85,62.09,0.44,10.65,0.06,6.99,4.3,8.06,22.83,0.94,-1.86,-4.46,10.19,84.61,5.2,3.02,0,0,3,1,0,5,2,19,11,7.78,21.9,5.69,3.57,24.21,2.99,10.27,34.38,2.68,2,"average social index, average migration rate",Rudolf-Seiffert-Park,Fennpfuhl,Lichtenberg
373,2300417,105,306,18,12,43,29,2,231,9,116,2,51.21,12.69,7.39,9.34,68.15,1.6,90.78,0.62,42.41,7.67,16.74,33.24,1.95,-1.76,-4.24,69.88,29.12,1.0,2.88,0,1,5,2,2,2,1,66,3,23.2,31.12,3.33,2.61,2.01,29.99,6.9,19.96,7.4,3,"somewhat low social index, average migration rate",Reichenberger Straße West,Südliche Luisenstadt,Friedrichshain-Kreuzberg
374,2100103,135,87,5,10,23,27,0,276,21,15,8,68.13,13.35,26.09,28.67,68.51,0.5,61.13,0.14,18.2,10.46,25.23,50.76,2.77,-1.94,3.82,8.32,73.91,17.76,2.55,0,2,3,0,0,6,1,28,5,8.83,16.36,3.09,2.78,6.27,30.95,19.53,12.51,11.6,1,"very low social index, very high migration rate",Am Berlin Museum,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg
375,9200512,101,18,3,4,32,14,1,258,9,7,0,24.29,10.22,2.91,25.39,55.37,0.7,40.57,0.52,43.31,7.39,11.89,30.69,0.57,-2.78,-1.9,28.95,51.0,20.05,6.87,0,0,1,0,1,3,1,22,15,10.22,35.56,9.51,5.92,11.7,4.14,14.05,25.34,3.29,3,"somewhat low social index, average migration rate",Wuhlheide,Oberschöneweide,Treptow-Köpenick
376,1100415,185,320,18,11,49,33,1,251,10,84,13,44.07,16.16,1.87,16.66,56.72,1.54,78.36,0.77,48.89,2.05,4.47,7.1,0.53,-0.09,-0.33,73.15,9.24,17.61,2.09,0,0,7,2,2,6,0,46,23,30.67,42.24,4.88,1.45,9.77,3.21,7.91,33.32,2.11,2,"average social index, average migration rate",Invalidenstraße,Brunnenstraße Süd,Mitte
377,11400931,131,23,0,4,39,25,0,399,14,23,5,24.82,9.49,2.04,31.11,61.22,0.82,38.51,0.21,20.71,6.28,11.92,30.14,0.39,-2.77,-4.44,29.05,57.73,13.21,6.37,0,0,2,0,1,1,0,16,11,14.08,35.58,9.15,5.52,15.93,3.12,8.75,29.07,2.04,3,"somewhat low social index, average migration rate",Massower Straße,Neu-Lichtenberg,Lichtenberg
378,6200420,113,12,0,0,10,18,0,29,4,5,0,28.99,9.29,6.22,9.61,68.98,1.13,20.79,0.43,32.0,4.47,8.93,20.93,0.68,-1.59,-3.82,26.69,60.08,13.24,3.44,0,1,2,0,0,0,0,9,2,9.63,28.22,13.15,7.6,8.9,7.46,14.33,28.22,5.26,2,"average social index, average migration rate",Lichterfelde Süd,Ostpreußendamm,Steglitz-Zehlendorf
379,9300922,36,4,0,3,2,3,0,63,0,3,1,18.64,11.56,8.94,23.25,67.94,0.1,4.04,0.1,4.44,10.25,22.4,54.3,3.09,-0.26,4.36,1.44,69.26,29.3,1.29,0,0,2,1,0,0,0,7,0,5.2,37.22,20.14,7.92,18.78,5.43,17.87,10.86,1.92,3,"somewhat low social index, average migration rate",Kosmos Viertel,Altglienicke,Treptow-Köpenick
380,1300834,108,122,6,9,43,25,2,195,19,34,8,66.33,10.24,23.13,19.77,63.97,0.64,43.92,0.33,25.25,10.46,27.34,52.31,3.4,-2.94,-3.07,4.69,95.31,0.0,3.85,0,0,6,1,2,2,0,63,11,6.59,14.6,4.01,3.16,6.7,36.62,16.03,12.64,10.25,1,"very low social index, very high migration rate",Brunnenstraße,Brunnenstraße Nord,Mitte
381,8100103,44,81,7,11,41,12,2,419,1,34,0,51.56,11.52,6.73,9.55,62.9,1.4,98.74,0.48,41.44,8.55,17.13,39.84,1.97,-2.15,-5.56,93.48,5.84,0.68,1.35,0,0,3,0,1,1,0,36,2,23.14,36.51,5.45,5.11,2.45,18.71,10.64,20.56,6.0,3,"somewhat low social index, average migration rate",Schillerpromenade Süd,Schillerpromenade,Neukölln
382,7400721,192,107,6,7,34,35,0,395,9,29,16,38.67,10.48,2.77,12.67,66.77,1.18,33.97,0.55,39.1,2.59,8.66,14.21,0.36,-1.01,-0.78,85.83,12.93,1.24,1.16,0,1,2,0,1,1,1,44,4,14.68,29.59,8.79,6.04,3.62,25.96,6.99,16.52,11.28,2,"average social index, average migration rate",Paradestraße,Tempelhof Nord,Tempelhof-Schöneberg
383,5300841,65,19,0,4,15,10,0,38,2,6,2,47.99,8.33,10.42,30.71,65.93,0.29,4.37,0.4,34.24,6.04,13.34,30.6,1.52,-1.89,-5.67,84.35,13.81,1.85,4.25,0,0,1,0,1,1,0,8,2,7.74,29.94,13.27,7.81,5.61,16.21,13.11,19.82,7.51,3,"somewhat low social index, average migration rate",Siemensdamm,Siemensstadt,Spandau
384,7400927,169,54,2,4,25,31,0,145,6,14,6,46.06,10.47,2.76,12.69,66.78,1.18,33.69,0.55,39.08,6.3,14.45,36.2,1.21,-1.11,-1.3,58.76,35.4,5.84,2.28,0,0,3,1,1,3,1,30,5,9.0,26.91,8.5,8.57,5.88,15.76,18.83,15.76,8.29,3,"somewhat low social index, average migration rate",Rathaus Tempelhof,Tempelhof Südost,Tempelhof-Schöneberg
385,6200316,83,6,0,0,6,16,0,44,9,4,0,35.72,9.29,6.22,9.61,68.98,1.13,20.78,0.43,31.99,6.09,11.87,31.98,1.81,-0.96,1.43,4.79,86.08,9.13,3.76,0,0,2,0,0,0,1,8,0,8.52,31.4,15.59,4.21,12.42,14.93,9.5,19.82,7.73,3,"somewhat low social index, average migration rate",Belßstraße,Lankwitz,Steglitz-Zehlendorf
386,3200205,102,20,1,0,21,15,0,25,3,5,0,17.45,10.76,3.21,3.46,69.0,0.67,30.09,0.26,22.12,1.81,4.34,6.03,0.44,0.16,-0.02,38.33,25.06,36.61,3.47,0,1,0,1,0,1,0,26,10,18.62,41.77,11.74,1.9,11.02,3.38,6.73,32.95,2.24,0,"high social index, low migration rate",Uhlandstraße,Blankenfelde/Niederschönhausen,Pankow
387,11300826,176,122,5,8,74,39,1,526,25,64,2,37.78,8.72,0.59,32.84,62.09,0.45,10.74,0.06,7.03,5.4,12.26,33.36,1.2,-1.76,-3.94,6.17,92.97,0.86,2.15,0,2,4,1,2,1,0,41,20,4.9,17.16,5.0,11.7,24.68,2.57,13.38,28.59,1.92,3,"somewhat low social index, average migration rate",Frankfurter Allee Süd,Frankfurter Allee Süd,Lichtenberg
388,4400729,93,14,2,0,8,13,0,48,0,2,3,37.7,3.73,2.4,2.72,70.16,0.22,14.52,0.27,17.43,1.24,3.58,5.49,0.29,0.75,3.03,25.24,53.93,20.83,12.68,0,0,1,0,0,0,0,2,1,14.67,31.24,6.29,2.29,28.13,4.19,2.63,28.19,3.33,0,"high social index, low migration rate",Hundekehle,Grunewald,Charlottenburg-Wilmersdorf
389,5200423,48,4,0,0,4,6,0,4,4,4,0,32.39,8.82,10.45,19.87,67.09,0.32,15.61,0.32,29.07,8.77,19.98,48.55,0.9,-1.12,-3.34,2.71,95.28,2.0,2.56,0,0,3,0,0,0,0,11,0,8.3,37.72,16.39,7.3,12.54,10.05,12.19,14.29,5.9,3,"somewhat low social index, average migration rate",Magistratsweg,Brunsbütteler Damm,Spandau
390,2400624,112,180,11,11,47,36,1,184,10,75,7,33.52,14.63,1.12,37.5,59.7,0.69,121.07,0.82,56.4,3.63,5.89,10.95,1.17,0.06,2.3,44.22,44.58,11.2,2.91,0,0,2,3,2,4,1,34,15,31.53,43.8,5.31,2.38,7.49,4.04,6.73,33.05,2.51,2,"average social index, average migration rate",Weberwiese,Karl-Marx-Allee Süd,Friedrichshain-Kreuzberg
391,3701657,52,180,7,6,65,30,6,198,7,48,5,32.62,11.25,0.39,12.79,61.17,2.92,88.35,0.88,59.95,6.62,12.08,24.42,1.59,-0.53,4.66,30.39,62.25,7.36,2.6,0,1,6,3,0,3,0,48,14,17.14,30.07,5.67,0.91,17.53,4.61,8.56,36.54,1.78,3,"somewhat low social index, average migration rate",Thälmannpark,Prenzlauer Berg Süd,Pankow
392,1300730,118,67,13,13,33,22,3,96,7,51,1,63.74,10.24,23.06,19.74,63.96,0.64,43.99,0.33,25.32,12.87,29.89,65.31,4.07,-3.91,-2.37,67.89,30.88,1.23,2.66,0,2,4,0,0,1,0,36,7,10.34,29.21,6.08,6.97,3.97,24.21,15.46,14.15,6.02,1,"very low social index, very high migration rate",Drontheimer Straße,Osloer Straße,Mitte
393,4501153,121,92,2,2,141,33,1,158,2,15,4,45.33,12.9,3.14,3.93,65.66,2.76,101.86,1.02,70.39,3.82,9.88,19.74,0.51,0.84,6.07,50.05,42.88,7.07,3.59,0,2,4,2,2,1,0,56,8,17.36,33.81,9.38,4.17,11.75,7.67,10.61,25.72,6.26,2,"average social index, average migration rate",Babelsberger Straße,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf
394,8100417,103,60,2,4,36,17,1,315,2,58,6,53.51,11.52,6.73,9.55,62.9,1.4,98.74,0.48,41.44,10.16,20.03,48.25,2.82,-2.81,-2.67,84.67,13.82,1.5,2.63,0,0,5,1,0,4,1,35,3,18.34,32.62,5.49,7.93,2.62,17.85,14.65,17.5,6.84,1,"very low social index, very high migration rate",Braunschweiger Straße,Rixdorf,Neukölln
395,4501043,126,233,11,8,77,49,7,98,2,30,12,45.62,12.9,3.15,3.94,65.66,2.75,101.85,1.02,70.41,3.13,6.39,11.7,0.84,0.42,3.13,55.34,36.21,8.44,2.95,0,0,3,1,4,3,1,31,4,19.26,35.43,7.2,3.59,17.79,5.16,7.24,25.78,5.02,2,"average social index, average migration rate",Preußenpark,Lietzenburger Straße,Charlottenburg-Wilmersdorf
396,1200626,111,84,4,1,36,26,1,386,2,12,7,42.91,14.53,6.69,4.41,59.13,1.19,87.17,0.84,52.36,3.4,8.34,16.69,1.04,-0.78,2.86,52.82,41.55,5.63,2.89,0,2,4,1,0,1,0,28,4,19.04,36.82,8.49,3.72,10.26,9.26,9.85,25.58,4.51,2,"average social index, average migration rate",Thomasiusstraße,Moabit Ost,Mitte
397,4300517,78,37,2,2,12,12,1,204,4,9,3,47.09,13.07,4.71,6.8,64.77,1.89,98.67,1.06,72.07,5.2,11.09,26.09,0.67,-1.11,-2.55,73.94,25.59,0.47,2.35,0,0,1,1,0,0,0,22,3,14.36,32.2,9.42,4.38,7.2,13.57,10.28,26.58,5.78,2,"average social index, average migration rate",Tegeler Weg,Mierendorffplatz,Charlottenburg-Wilmersdorf
